23 февраля,8 марта,BU_Level1,BU_Level2,BU_Level3,BU_Level4,IT,ItemEAN,Qty,Unnamed: 11,Unnamed: 12,Unnamed: 13,age,baseprice,child,date,id,man,name,woman,Бокс,Видеоигры,Видеомонтаж,Вне праздника,Годовщина отношений,День Святого Валентина,День рождения,Кино,Кулинария,Музыка,Настольные игры,Новый год,Рисование,Рукоделие,Спорт,Туризм,Фотография,Футбол,Цветоводство,Чтение,cat_ya_id,cat_ya
0,0,Электроника и электротовары,Портативная аудиотехника,Портативная акустика,Наушники,0,,1,,,,8.23076923076923,20150.04,0,09.12.2019 11:50,2258022.0,0,Sennheiser HD 650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90555,Наушники и Bluetooth-гарнитуры
0,0,Электроника и электротовары,Аксессуары для электроники,Аксессуар к фото и видео,Объектив,0,,1,,,,46.0,9800.0,0,05.12.2019 18:30,3325970.0,0,Объектив Canon EF 75-300 mm f/4-5.6 III USM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90613,Объективы
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Машинка для стрижки,0,,1,,,,7.488372093023256,1496.64,0,09.12.2019 21:31,3812705.0,1,Машинка для стрижки Panasonic ER-131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278373,Машинки для стрижки и триммеры
0,0,Электроника и электротовары,Бытовая техника,Климатическая техника,Погодная станция,0,,1,,,,42.0,1169.32,0,06.12.2019 1:11,4757790.0,0,Oregon Scientific THGN132N беспроводной датчик температуры и влажности,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477439,Цифровые метеостанции
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Фен-щетка,0,,1,,,,60.0,2940.0,0,09.12.2019 21:35,4834114.0,0,"Фен-щетка Braun Satin Hair 5 AS 530 MN, Black",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336734,Фены и фен-щётки
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Фен,0,,1,,,,42.0,2817.0,0,09.12.2019 20:32,5299584.0,0,Фен Redmond RF-505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336734,Фены и фен-щётки
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Бритва электрическая,0,,1,,,,48.0,6500.0,0,08.12.2019 17:15,5572431.0,1,Электробритва Panasonic ES-GA21-S820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90570,Электробритвы мужские
0,0,Электроника и электротовары,Аксессуары для электроники,Аксессуар к фото и видео,Бленда для фото,0,,1,,,,27.0,525.0,0,07.12.2019 10:34,7304461.0,0,JJC бленда LS-58 58mm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91153,Насадки и крышки на объективы
0,0,Электроника и электротовары,Домашняя Аудио и Видеотехника,Акустическая система,Микрофон,0,,1,,,,8.268115942028986,1378.97,0,08.12.2019 21:07,7385747.0,0,"Микрофон Audio-Technica ATR-3350, Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90551,Микрофоны
0,0,Электроника и электротовары,Компьютеры и периферия,Периферийное оборудование,Компьютерная акустическая система,0,,1,,,,25.0,981.34,0,09.12.2019 17:55,7608900.0,0,"Компьютерная акустика Logitech Z-120, White Black (980-000513)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90548,Акустические системы
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Триммер электрический,0,,1,,,,54.0,3780.0,0,09.12.2019 21:03,7974267.0,1,Триммер Panasonic ER-1410S520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15646187,Триммеры
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Щипцы для волос электрические,0,,1,,,,39.0,2254.2,0,07.12.2019 15:31,7974624.0,0,Rowenta CF3345 Конические щипцы для завивки,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336768,"Щипцы, плойки и выпрямители"
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Электрическая зубная щетка,0,,1,,,,8.05108467459762,1283.52,0,09.12.2019 21:57,7974691.0,0,Braun Oral-B Vitality 3D White D12.513DW электрическая зубная щетка,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278374,Электрические зубные щетки
0,0,Электроника и электротовары,Бытовая техника,Климатическая техника,Увлажнитель воздуха,0,,1,,,,6.0,2250.0,0,09.12.2019 23:24,8240019.0,0,"Ароматизатор-увлажнитель ""Ultransmit KW010"", цвет: белый",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734595,Очистители и увлажнители воздуха
0,0,Электроника и электротовары,Компьютеры и периферия,Периферийное оборудование,Наушники компьютерные,0,,1,,,,44.0,1314.86,0,05.12.2019 19:50,8265413.0,0,"Компьютерная гарнитура Logitech Stereo Headset H150, синий",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368403,Компьютерные гарнитуры
0,0,Электроника и электротовары,Аксессуары для электроники,Электропитание,Аккумуляторы,0,,2,,,,56.0,271.32,0,09.12.2019 22:35,8380363.0,0,"Аккумулятор Ni-MH ""Космос"", тип АА (R6), 2800mAh, 2 шт",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90436,Аккумуляторные батареи
0,0,Электроника и электротовары,Компьютеры и периферия,Периферийное оборудование,Веб-камера,0,,1,,,,52.0,874.0,0,05.12.2019 12:10,8617401.0,0,"Web-камера A4Tech PK-835G, Grey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4684840,Веб-камеры
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Стайлер,0,,1,,,,52.0,999.0,0,06.12.2019 15:24,12832415.0,0,Паровой стайлер Remington CB4N Flexibrush Steam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336768,"Щипцы, плойки и выпрямители"
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Выпрямитель для волос,0,,1,,,,20.0,1558.2,0,07.12.2019 18:07,12832515.0,0,Выпрямитель для волос Remington S1005 Ceramic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336768,"Щипцы, плойки и выпрямители"
0,0,Электроника и электротовары,Бытовая техника,Климатическая техника,Вентилятор,0,,1,,,,29.0,3468.37,0,06.12.2019 23:31,18819903.0,0,Vitesse VS-881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724921,Вентиляторы вытяжные
0,0,Электроника и электротовары,Аксессуары для электроники,Электропитание,Зарядное устройство сетевое,0,,1,,,,48.0,1305.3,0,05.12.2019 20:47,18829472.0,0,Apple USB Power Adapter (MD813ZM/A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91503,Зарядные устройства и адаптеры
0,0,Электроника и электротовары,Аксессуары для электроники,Электропитание,Сетевой удлинитель,0,,1,,,,26.0,593.04,0,05.12.2019 19:29,19098789.0,0,Сетевой фильтр ЭРА SFU-5es-2m-B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15618862,Удлинители и сетевые фильтры
0,0,Электроника и электротовары,Аксессуары для электроники,Аксессуар к фото и видео,Чехол для фото,0,,1,,,,31.0,132.0,0,05.12.2019 14:56,19157975.0,0,"Lowepro Melbourne 10, Black Texture чехол для фотокамеры",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90616,"Сумки, чехлы для фото- и видеотехники"
0,0,Электроника и электротовары,Аксессуары для электроники,Аксессуар к фото и видео,Фотосумка,0,,1,,,,20.0,586.67,0,08.12.2019 18:52,19157999.0,0,Lowepro Quick Case 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90616,"Сумки, чехлы для фото- и видеотехники"
0,0,Электроника и электротовары,Компьютеры и периферия,Периферийное оборудование,Сканер,0,,1,,,,33.0,7577.44,0,08.12.2019 21:33,19362523.0,0,Сканер Epson Perfection V370 (B11B207313),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91112,Сканеры
0,0,Электроника и электротовары,Бытовая техника,Электронные товары для красоты и здоровья,Весы напольные электронные,0,,1,,,,11.0,4799.0,0,08.12.2019 10:45,19508638.0,0,Монитор состава тела Omron BF-508 весы-жироанализатор,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90567,Напольные весы
0,0,Электроника и электротовары,Бытовая техника,Климатическая техника,Тепловентилятор,0,,1,,,,26.0,4250.0,0,05.12.2019 20:52,19578531.0,0,"Stadler Form Anna Big A-020E, White керамический обогреватель",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15003480,Тепловые пушки
0,0,Электроника и электротовары,Аксессуары для электроники,Аксессуар к TV и аудио технике,"Кронштейн, подставка для TV и аудиотехники",0,,1,,,,32.0,3162.4,0,05.12.2019 19:03,19979433.0,0,Кронштейн для колонок Vogel's VLB 200 (2х),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90629,Кронштейны и стойки
0,0,Электроника и электротовары,Аксессуары для электроники,Аксессуар к TV и аудио технике,TV антенна,0,,1,,,,57.0,1903.2,0,05.12.2019 14:06,20067841.0,0,Vivanco TVA 401 антенна,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10510546,Антенны
0,0,Электроника и электротовары,Аксессуары для электроники,Аксессуар к TV и аудио технике,Универсальный пульт для электроники,0,,1,,,,46.0,370.4,0,07.12.2019 18:40,20067850.0,0,Vivanco UR 2 универсальный пульт,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90627,Пульты ДУ
0,0,Электроника и электротовары,Бытовая техника,Климатическая техника,"Воздухоочиститель, мойка воздуха",0,,1,,,,30.0,3492.0,0,06.12.2019 11:03,20396400.0,0,Очиститель воздуха AIC XJ-2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734595,Очистители и увлажнители воздуха
